Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
Lake,-91.4088,47.5232,1969,2019-04,3.17,24.7,35.1,45.6,25.4,0.11,6.42
Lake,-91.4088,47.5232,1969,2019-05,2.95,34.1,45.2,56.3,34.1,0.43,9.8
Lake,-91.4088,47.5232,1969,2019-06,3.74,45.3,57.7,70.2,45.6,0.92,15.28
Lake,-91.4088,47.5232,1969,2019-07,4.66,54.3,66.4,78.5,56.9,0.67,17.74
Lake,-91.4088,47.5232,1969,2019-08,3.2,49.8,61.5,73.1,53.3,0.36,14.69
Lake,-91.4088,47.5232,1969,2019-09,4.79,46,54.7,63.4,50.2,0.33,7.82
Lake,-91.4088,47.5232,1969,2019-10,5.23,33,40.4,47.8,33.6,0.41,5.11
Lake,-91.4088,47.5232,1969,2019-11,2.19,13.4,19.8,26.1,16.4,0.09,1.47
Lake,-91.4088,47.5232,1969,2019-12,3.43,4.6,13.5,22.4,11.3,0.18,1.25
Lake,-91.4088,47.5232,1969,2020-01,1.84,4.2,12.5,20.8,9.8,0.14,1.06
Lake,-91.4088,47.5232,1969,2020-02,0.62,-2.8,10,22.7,3.8,0.2,2.19
Lake,-91.4088,47.5232,1969,2020-03,2.39,14.9,26.2,37.6,18.1,0.34,4.37
Lake,-91.4088,47.5232,1969,2020-04,1.3,21.8,32.7,43.7,20.3,0.39,6.09
Lake,-91.4088,47.5232,1969,2020-05,1.27,37.4,49.8,62.2,33.8,0.88,13.21
Lake,-91.4088,47.5232,1969,2020-06,2.93,49.2,61.4,73.6,48.3,1.38,17.57
Lake,-91.4088,47.5232,1969,2020-07,4.55,55.8,67.4,79,58.4,0.45,18.07
Lake,-91.4088,47.5232,1969,2020-08,2.87,53.4,64.2,75,56.1,0.31,14.62
Lake,-91.4088,47.5232,1969,2020-09,2.85,40.6,51.8,62.9,43.8,0.35,10.2
Lake,-91.4088,47.5232,1969,2020-10,2.75,25.1,33.3,41.6,27.1,0.27,4.76
Lake,-91.4088,47.5232,1969,2020-11,2.66,22.2,30.5,38.8,24.4,0.41,4.2
Lake,-91.4088,47.5232,1969,2020-12,1.33,9.2,16.7,24.3,13.4,0.23,1.33
Lake,-91.4088,47.5232,1969,2021-01,0.76,6.5,15.1,23.6,11.7,0.19,1.09
Lake,-91.4088,47.5232,1969,2021-02,0.42,-4.3,5.9,16.1,-2.9,0.23,1.9
Lake,-91.4088,47.5232,1969,2021-03,1.93,19.1,30.1,41.1,18.9,0.59,5.38
Lake,-91.4088,47.5232,1969,2021-04,3.32,27.8,37.8,47.9,26,0.46,6.93
Lake,-91.4088,47.5232,1969,2021-05,1.21,39.1,50.9,62.6,34.8,1.2,13.19
Lake,-91.4088,47.5232,1969,2021-06,3.08,53.2,64.7,76.2,51.6,1.53,19.12
Lake,-91.4088,47.5232,1969,2021-07,1.55,53.9,66.9,79.9,53.2,1.56,21.96
Lake,-91.4088,47.5232,1969,2021-08,2.74,54.9,65.6,76.2,55.1,0.99,17.42
Lake,-91.4088,47.5232,1969,2021-09,3.74,44.7,56.2,67.8,48.9,0.36,11.8
Lake,-91.4088,47.5232,1969,2021-10,2.17,38.9,48.1,57.2,41.8,0.18,6.18
Lake,-91.4088,47.5232,1969,2021-11,2.7,20.2,27.6,34.9,21.6,0.34,3.01
Lake,-91.4088,47.5232,1969,2021-12,3.32,7.3,15.5,23.7,11.6,0.24,1.24
Lake,-91.4088,47.5232,1969,2022-01,0.91,-12.4,-1.3,9.9,-5.9,0.21,0.72
Lake,-91.4088,47.5232,1969,2022-02,1.75,-9.6,2.6,14.9,-4,0.23,1.35
Lake,-91.4088,47.5232,1969,2022-03,1.41,9.9,20.9,31.9,10.7,0.32,3.72
Lake,-91.4088,47.5232,1969,2022-04,4.29,22.5,30.6,38.8,22.4,0.39,4.01
Lake,-91.4088,47.5232,1969,2022-05,6.64,38.8,49.4,60.1,37.8,0.87,10.32
Lake,-91.4088,47.5232,1969,2022-06,2.63,48.2,59.9,71.5,46.6,1.25,16.16
Lake,-91.4088,47.5232,1969,2022-07,2.73,53.4,64.1,74.7,54.7,0.81,15.07
Lake,-91.4088,47.5232,1969,2022-08,6.71,54,63.6,73.2,56.7,0.37,12.04
Lake,-91.4088,47.5232,1969,2022-09,2.95,44.5,54.8,65.1,48.3,0.42,10.15
Lake,-91.4088,47.5232,1969,2022-10,1.13,34,43.1,52.2,35.8,0.4,6.84
Lake,-91.4088,47.5232,1969,2022-11,3.61,18.6,27.1,35.5,22.9,0.18,3.33
Lake,-91.4088,47.5232,1969,2022-12,3.67,3.8,10.8,17.9,7.6,0.21,0.93
Lake,-91.4088,47.5232,1969,2023-01,1.57,8,15.2,22.4,13,0.12,0.6
Lake,-91.4088,47.5232,1969,2023-02,1.49,0.5,12.2,23.9,6.4,0.2,2.23
Lake,-91.4088,47.5232,1969,2023-03,2.16,9,21,33,12.1,0.32,3.69
Lake,-91.4088,47.5232,1969,2023-04,3.18,23.2,33.5,43.9,24,0.49,6.37
Lake,-91.4088,47.5232,1969,2023-05,0.85,42.2,53.6,65.1,36.4,2.11,14.77
Lake,-91.4088,47.5232,1969,2023-06,3.23,52.2,63.4,74.6,51.3,1.17,16.45
Lake,-91.4088,47.5232,1969,2023-07,4.22,51.9,62.9,74,54.3,0.43,14.75
Lake,-91.4088,47.5232,1969,2023-08,2.01,51.7,62.2,72.7,54.2,0.65,13.57
Lake,-91.4088,47.5232,1969,2023-09,4.84,50.4,58.8,67.3,53.4,0.19,10.45
Lake,-91.4088,47.5232,1969,2023-10,2.09,36.3,43.2,50.1,38.8,0.34,4.75
Lake,-91.4088,47.5232,1969,2023-11,1.68,19.1,27,34.8,21.7,0.24,2.69
Lake,-91.4088,47.5232,1969,2023-12,2.48,20.7,26.7,32.8,23.5,0.18,1.58
Lake,-91.4088,47.5232,1969,2024-01,0.87,7.2,12.8,18.4,10,0.14,0.6
Lake,-91.4088,47.5232,1969,2024-02,0.24,14.9,24.5,34.1,16.3,0.31,3.5
Lake,-91.4088,47.5232,1969,2024-03,1.59,14.6,25,35.3,14.6,0.45,4.25
Lake,-91.4088,47.5232,1969,2024-04,2.75,28.7,38,47.4,26.2,0.64,6.64
Lake,-91.4088,47.5232,1969,2024-05,4.97,40.4,50.2,60,38.9,0.81,9.88
Lake,-91.4088,47.5232,1969,2024-06,9.7,49,59.5,69.9,48.7,0.66,13.45
Lake,-91.4088,47.5232,1969,2024-07,4.42,55,65.3,75.6,56.9,0.51,14.44
Lake,-91.4088,47.5232,1969,2024-08,2.75,53.9,63.4,73,56.6,0.33,12.27
Lake,-91.4088,47.5232,1969,2024-09,0.36,49.1,61.4,73.7,51.9,0.61,15.4
Lake,-91.4088,47.5232,1969,2024-10,3.05,35.7,46.9,58.1,36.2,0.6,9.82
Lake,-91.4088,47.5232,1969,2024-11,3.33,26.1,32,37.8,28.8,0.15,2.22
Lake,-91.4088,47.5232,1969,2024-12,2.1,9.4,15.9,22.5,13.9,0.15,0.58
Anoka,-93.2465,45.2732,909,2010-01,0.48,1.8,10.9,20,6.5,0.14,1.23
Anoka,-93.2465,45.2732,909,2010-02,0.48,4.2,16.3,28.4,9.2,0.25,2.76
Anoka,-93.2465,45.2732,909,2010-03,1.08,26.5,37.8,49,27,0.62,7.04
Anoka,-93.2465,45.2732,909,2010-04,2.54,37.8,51.8,65.7,33.8,1.23,15.48
Anoka,-93.2465,45.2732,909,2010-05,3.61,45.5,57.8,70.1,45.2,0.64,17.19
Anoka,-93.2465,45.2732,909,2010-06,6.32,56.2,66.2,76.1,57.5,0.6,15
Anoka,-93.2465,45.2732,909,2010-07,4.96,61.4,72.4,83.5,63.4,1.1,19.34
Anoka,-93.2465,45.2732,909,2010-08,5.24,61.9,72.8,83.6,64.6,0.82,18.22
Anoka,-93.2465,45.2732,909,2010-09,5.93,46.5,56.9,67.2,50.6,0.34,9.73
Anoka,-93.2465,45.2732,909,2010-10,1.78,38,50.6,63.2,39.6,0.45,12.22
Anoka,-93.2465,45.2732,909,2010-11,2.11,23.8,32.7,41.6,25.9,0.38,4.67
Anoka,-93.2465,45.2732,909,2010-12,2.51,6.1,14,21.8,10.5,0.16,1.11
Anoka,-93.2465,45.2732,909,2011-01,0.76,0.2,8.7,17.1,5.3,0.2,0.97
Anoka,-93.2465,45.2732,909,2011-02,0.92,5.4,15.7,25.9,10.7,0.26,2.08
Anoka,-93.2465,45.2732,909,2011-03,2.34,14.7,25.4,36.1,18.8,0.25,3.52
Anoka,-93.2465,45.2732,909,2011-04,2.75,32.9,43.3,53.7,32.1,0.52,8.82
Anoka,-93.2465,45.2732,909,2011-05,8.05,46.1,56,65.8,43.5,1.22,12.45
Anoka,-93.2465,45.2732,909,2011-06,3.99,55.7,65.6,75.5,55.1,1.5,15.99
Anoka,-93.2465,45.2732,909,2011-07,9.46,65.6,75.6,85.7,65.9,1.47,20.38
Anoka,-93.2465,45.2732,909,2011-08,3.58,59.2,69.8,80.4,61,0.87,17.38
Anoka,-93.2465,45.2732,909,2011-09,0.58,48.6,59.5,70.5,49.9,0.75,14.06
Anoka,-93.2465,45.2732,909,2011-10,0.66,40.4,51.9,63.4,39.2,1.19,13.61
Anoka,-93.2465,45.2732,909,2011-11,0.21,26.5,36.3,46,26.5,0.62,5.78
Anoka,-93.2465,45.2732,909,2011-12,0.51,17.2,24.8,32.3,18.9,0.37,2.59
Anoka,-93.2465,45.2732,909,2012-01,0.52,11,20.4,29.9,15,0.22,2.48
Anoka,-93.2465,45.2732,909,2012-02,1.75,17.5,26.2,34.9,18.6,0.28,3.33
Anoka,-93.2465,45.2732,909,2012-03,1.45,34.2,45.6,56.9,36.1,0.68,9.26
Anoka,-93.2465,45.2732,909,2012-04,2.57,35.4,47,58.6,32.9,1.02,11.13
Anoka,-93.2465,45.2732,909,2012-05,12.19,50.3,61.3,72.4,48.1,1.55,16.63
Anoka,-93.2465,45.2732,909,2012-06,2.8,58.3,69.1,80,56,1.95,20.69
Anoka,-93.2465,45.2732,909,2012-07,5.43,65.8,76.6,87.4,65.5,1.61,23.48
Anoka,-93.2465,45.2732,909,2012-08,0.85,56.3,68.4,80.5,57.7,1.02,20.24
Anoka,-93.2465,45.2732,909,2012-09,0.59,45,59.3,73.6,43.8,1,20
Anoka,-93.2465,45.2732,909,2012-10,2.08,33.4,44.7,56,34.7,0.48,9.19
Anoka,-93.2465,45.2732,909,2012-11,0.94,24.6,34.5,44.4,26.7,0.55,5.09
Anoka,-93.2465,45.2732,909,2012-12,2.04,12.5,20.9,29.2,17.2,0.18,1.71
Anoka,-93.2465,45.2732,909,2013-01,0.69,5.3,14.6,24,9.3,0.22,1.66
Anoka,-93.2465,45.2732,909,2013-02,1.22,5.9,15.6,25.2,11.1,0.22,1.83
Anoka,-93.2465,45.2732,909,2013-03,2.53,13,23.3,33.6,16.4,0.34,3.24
Anoka,-93.2465,45.2732,909,2013-04,3.62,27.7,37,46.3,28.3,0.47,6.8
Anoka,-93.2465,45.2732,909,2013-05,4.67,44.9,55.6,66.4,43.1,1.04,14.19
Anoka,-93.2465,45.2732,909,2013-06,5.44,56.3,65.9,75.5,57,0.91,14.86
Anoka,-93.2465,45.2732,909,2013-07,2.63,60.8,71.2,81.6,60.1,1.69,19.9
Anoka,-93.2465,45.2732,909,2013-08,0.57,58.4,70.2,82.1,59.4,1.47,20.68
Anoka,-93.2465,45.2732,909,2013-09,1.95,51.3,63.4,75.5,54.3,1.01,16.08
Anoka,-93.2465,45.2732,909,2013-10,3.86,38.1,47.2,56.3,39,0.69,8.5
Anoka,-93.2465,45.2732,909,2013-11,0.71,21.7,30.8,39.9,23.2,0.48,4.05
Anoka,-93.2465,45.2732,909,2013-12,1.82,0.8,9.4,17.9,5.7,0.16,1.17
Anoka,-93.2465,45.2732,909,2014-01,0.94,-6.3,4.8,15.9,-1.1,0.21,1.22
Anoka,-93.2465,45.2732,909,2014-02,1.13,-6.9,4.9,16.7,-0.4,0.19,1.43
Anoka,-93.2465,45.2732,909,2014-03,0.59,10.9,21.3,31.6,14.1,0.44,3.18
Anoka,-93.2465,45.2732,909,2014-04,8.42,29.5,39.9,50.2,30.2,0.53,7.39
Anoka,-93.2465,45.2732,909,2014-05,4.06,46.3,56.4,66.5,43.6,1.51,13.97
Anoka,-93.2465,45.2732,909,2014-06,10.7,57.7,67.7,77.8,57.9,0.9,16.91
Anoka,-93.2465,45.2732,909,2014-07,2.07,59.2,69.1,79,58.2,1.55,17.71
Anoka,-93.2465,45.2732,909,2014-08,5.49,60.5,70.1,79.7,61.9,0.82,16.11
Anoka,-93.2465,45.2732,909,2014-09,2.18,49.6,60.4,71.1,52,0.74,13.05
Anoka,-93.2465,45.2732,909,2014-10,1.17,36.5,47.3,58.1,38.1,0.53,8.82
Anoka,-93.2465,45.2732,909,2014-11,1.68,15.2,23.7,32.3,18,0.39,2.69
Anoka,-93.2465,45.2732,909,2014-12,0.97,17.8,23.4,28.9,19.7,0.2,1.2
Anoka,-93.2465,45.2732,909,2015-01,0.22,8.1,16.4,24.6,10.9,0.28,1.73
Anoka,-93.2465,45.2732,909,2015-02,0.32,-0.5,9.2,19,1.6,0.34,1.69
Anoka,-93.2465,45.2732,909,2015-03,0.76,20.1,31.9,43.7,20.6,0.62,6.7
Anoka,-93.2465,45.2732,909,2015-04,2.04,34.3,46.7,59.1,29.7,1.17,13.13
Anoka,-93.2465,45.2732,909,2015-05,5.13,45.7,56.6,67.4,45.8,0.87,12.65
Anoka,-93.2465,45.2732,909,2015-06,3.71,56.6,67.1,77.6,56.3,1.07,17.44
Anoka,-93.2465,45.2732,909,2015-07,6.53,61,71.4,81.8,61.6,1.16,18.19
Anoka,-93.2465,45.2732,909,2015-08,4.65,58,68.1,78.2,59.5,0.88,15.78
Anoka,-93.2465,45.2732,909,2015-09,2.34,55.7,66.1,76.4,58,0.74,14.37
Anoka,-93.2465,45.2732,909,2015-10,3.44,38.3,49.4,60.6,40.1,0.46,9.97
Anoka,-93.2465,45.2732,909,2015-11,3.72,31.6,40.4,49.2,32.5,0.63,5.82
Anoka,-93.2465,45.2732,909,2015-12,1.71,23.5,29.1,34.7,26,0.13,1.72
Anoka,-93.2465,45.2732,909,2016-01,0.3,6.9,14.7,22.6,10.9,0.19,1.41
Anoka,-93.2465,45.2732,909,2016-02,0.86,14,22.5,31,17,0.36,2.62
Anoka,-93.2465,45.2732,909,2016-03,1.91,29.7,38.7,47.8,29.6,0.46,6.17
Anoka,-93.2465,45.2732,909,2016-04,2.31,35.2,45.7,56.1,32.9,1.28,10.1
Anoka,-93.2465,45.2732,909,2016-05,3.7,45.4,57.7,70,42.8,1.11,16.84
Anoka,-93.2465,45.2732,909,2016-06,3.6,57.1,67.9,78.6,57.1,1.08,17.97
Anoka,-93.2465,45.2732,909,2016-07,6.4,61.3,71.8,82.2,61.7,1,19.81
Anoka,-93.2465,45.2732,909,2016-08,6.9,60.5,70.7,80.8,62.9,0.58,16.57
Anoka,-93.2465,45.2732,909,2016-09,4.75,54,63.3,72.6,55.5,0.69,12.57
Anoka,-93.2465,45.2732,909,2016-10,3.51,40,50.2,60.4,42.7,0.48,9
Anoka,-93.2465,45.2732,909,2016-11,3.28,32.3,42,51.8,34.9,0.31,6.77
Anoka,-93.2465,45.2732,909,2016-12,1.82,12.7,19.3,25.8,13.9,0.38,1.69
Anoka,-93.2465,45.2732,909,2017-01,0.87,11.3,18.6,25.9,14.3,0.21,1.48
Anoka,-93.2465,45.2732,909,2017-02,0.68,18.1,28,37.9,19.7,0.47,4.44
Anoka,-93.2465,45.2732,909,2017-03,0.61,20.9,30.9,41,20.3,0.54,5.12
Anoka,-93.2465,45.2732,909,2017-04,3.27,36.3,47,57.7,35.5,0.72,9.72
Anoka,-93.2465,45.2732,909,2017-05,4.99,45,55.5,66.1,42.9,1.08,13.31
Anoka,-93.2465,45.2732,909,2017-06,3.64,54.6,66.8,79,53.8,1.14,20.82
Anoka,-93.2465,45.2732,909,2017-07,2.14,59.8,71.1,82.5,61.4,0.82,19.86
Anoka,-93.2465,45.2732,909,2017-08,5.18,55.4,65.7,76.1,58.1,0.35,14.71
Anoka,-93.2465,45.2732,909,2017-09,1.74,52.5,63.7,74.9,55.5,0.68,15.12
Anoka,-93.2465,45.2732,909,2017-10,4.46,39.2,49.5,59.7,40.7,0.51,9.6
Anoka,-93.2465,45.2732,909,2017-11,0.76,21.5,30.4,39.3,23.9,0.28,3.75
Anoka,-93.2465,45.2732,909,2017-12,0.61,8,16.4,24.8,11.6,0.2,2
Anoka,-93.2465,45.2732,909,2018-01,0.64,2.5,12.5,22.5,7.1,0.23,1.87
Anoka,-93.2465,45.2732,909,2018-02,1.39,0.4,12,23.5,5.8,0.26,2.16
Anoka,-93.2465,45.2732,909,2018-03,1.96,20.3,29.9,39.6,20,0.57,4.6
Anoka,-93.2465,45.2732,909,2018-04,2.24,21.7,33.3,44.9,22.1,0.55,7.32
Anoka,-93.2465,45.2732,909,2018-05,2.36,51.7,64.6,77.6,48.3,1.99,22.27
Anoka,-93.2465,45.2732,909,2018-06,5.03,60.2,69.9,79.5,59.8,1.45,17
Anoka,-93.2465,45.2732,909,2018-07,4.75,60.4,71.4,82.4,61.9,0.7,19.35
Anoka,-93.2465,45.2732,909,2018-08,2.93,59.7,70.1,80.6,62.2,0.42,17.01
Anoka,-93.2465,45.2732,909,2018-09,5.4,52.9,62.6,72.3,54.5,0.81,13.34
Anoka,-93.2465,45.2732,909,2018-10,3.2,34.6,43.1,51.6,35.7,0.39,5.71
Anoka,-93.2465,45.2732,909,2018-11,1.66,18.9,26.1,33.3,20.3,0.34,2.62
Anoka,-93.2465,45.2732,909,2018-12,1.09,17.2,24.1,31,20.1,0.18,1.92
Anoka,-93.2465,45.2732,909,2019-01,0.42,1.8,10.5,19.3,5.5,0.18,1.37
Anoka,-93.2465,45.2732,909,2019-02,2.43,-0.6,9.5,19.6,6.1,0.13,1.14
Anoka,-93.2465,45.2732,909,2019-03,1.78,12.7,24.3,36,18.1,0.16,3.95
Anoka,-93.2465,45.2732,909,2019-04,3.71,32.4,43.1,53.8,32.2,0.57,9.1
Anoka,-93.2465,45.2732,909,2019-05,5.82,42,52.4,62.9,41.3,0.48,12.34
Anoka,-93.2465,45.2732,909,2019-06,1.94,55.2,66.4,77.6,54.2,1.07,18.8
Anoka,-93.2465,45.2732,909,2019-07,4.81,62.9,72.6,82.3,63.6,1,17.75
Anoka,-93.2465,45.2732,909,2019-08,4.1,57.3,67.5,77.8,58.5,0.8,16.72
Anoka,-93.2465,45.2732,909,2019-09,5.28,53.5,62.7,71.9,56.6,0.47,11.21
Anoka,-93.2465,45.2732,909,2019-10,4.58,35.5,44.4,53.3,36.5,0.29,7.24
Anoka,-93.2465,45.2732,909,2019-11,1.49,22.2,29,35.7,22,0.4,3.01
Anoka,-93.2465,45.2732,909,2019-12,2.3,11.4,20.4,29.3,17.2,0.13,1.68
Anoka,-93.2465,45.2732,909,2020-01,0.67,10.1,18.2,26.2,13.7,0.19,1.45
Anoka,-93.2465,45.2732,909,2020-02,0.36,6.7,18.5,30.2,10.4,0.31,3.08
Anoka,-93.2465,45.2732,909,2020-03,1.7,25,34.4,43.8,26.6,0.35,4.97
Anoka,-93.2465,45.2732,909,2020-04,1.48,30.1,41.7,53.4,27.6,0.83,9.83
Anoka,-93.2465,45.2732,909,2020-05,4.01,46.2,56.4,66.7,41.1,1.53,14.11
Anoka,-93.2465,45.2732,909,2020-06,4.09,57.7,69.9,82.2,55.2,2.4,23.81
Anoka,-93.2465,45.2732,909,2020-07,5.25,62.6,73.6,84.7,64.1,1.03,20.6
Anoka,-93.2465,45.2732,909,2020-08,4.01,60,70.5,81,60.9,1.01,17.85
Anoka,-93.2465,45.2732,909,2020-09,1.84,47.7,58.5,69.4,49.3,0.7,13.37
Anoka,-93.2465,45.2732,909,2020-10,2.32,32.1,41.3,50.4,31.2,0.64,8.24
Anoka,-93.2465,45.2732,909,2020-11,1.03,26.9,37,47.2,28.8,0.62,6.66
Anoka,-93.2465,45.2732,909,2020-12,1.19,13.5,22.6,31.8,18.2,0.21,2.39
Anoka,-93.2465,45.2732,909,2021-01,0.78,12.2,19.7,27.2,15.3,0.23,1.61
Anoka,-93.2465,45.2732,909,2021-02,0.54,0.1,9.3,18.6,2.6,0.2,1.88
Anoka,-93.2465,45.2732,909,2021-03,2.76,26.6,37.5,48.4,26.5,0.63,7.08
Anoka,-93.2465,45.2732,909,2021-04,2.11,33.8,44.3,54.9,31.7,0.71,9.39
Anoka,-93.2465,45.2732,909,2021-05,2.12,44.9,56.7,68.4,42.1,0.92,15.32
Anoka,-93.2465,45.2732,909,2021-06,1.99,60,72.6,85.3,55.9,2.73,27.76
Anoka,-93.2465,45.2732,909,2021-07,2.65,60.3,72.5,84.7,60.9,1.19,23.76
Anoka,-93.2465,45.2732,909,2021-08,4.41,60.3,71.6,82.9,59.9,1.08,22.2
Anoka,-93.2465,45.2732,909,2021-09,4.99,49.3,62.2,75.1,52.2,0.52,17.22
Anoka,-93.2465,45.2732,909,2021-10,2.47,43.3,53.3,63.3,45.2,0.28,9.71
Anoka,-93.2465,45.2732,909,2021-11,1.19,25.2,34.3,43.4,24.6,0.51,5.5
Anoka,-93.2465,45.2732,909,2021-12,2.01,11.4,21,30.5,16.5,0.13,2.22
Anoka,-93.2465,45.2732,909,2022-01,0.67,-5.5,6.4,18.2,1.1,0.22,1.47
Anoka,-93.2465,45.2732,909,2022-02,0.61,-2.1,9.8,21.8,3.6,0.27,1.77
Anoka,-93.2465,45.2732,909,2022-03,1.93,18.6,28.3,38,18.8,0.39,4.37
Anoka,-93.2465,45.2732,909,2022-04,3.8,29.3,38.4,47.5,28.1,0.55,6.29
Anoka,-93.2465,45.2732,909,2022-05,5.02,47.1,58.3,69.4,44.7,0.97,15.57
Anoka,-93.2465,45.2732,909,2022-06,3.15,57.3,69.4,81.4,54.1,2.06,23.69
Anoka,-93.2465,45.2732,909,2022-07,1.35,61.3,72.4,83.5,61.5,1.24,21.34
Anoka,-93.2465,45.2732,909,2022-08,6.24,58.9,69.6,80.4,60.7,0.93,17.4
Anoka,-93.2465,45.2732,909,2022-09,1.06,50.4,62.1,73.8,52.8,0.69,15.34
Anoka,-93.2465,45.2732,909,2022-10,0.57,37.9,48.8,59.8,37,1.09,10.43
Anoka,-93.2465,45.2732,909,2022-11,2.42,25.3,33.6,42,26.2,0.54,4.76
Anoka,-93.2465,45.2732,909,2022-12,2.24,8.2,15.2,22.3,11,0.26,1.34
Anoka,-93.2465,45.2732,909,2023-01,2.07,12.8,19.5,26.2,16.6,0.16,1.01
Anoka,-93.2465,45.2732,909,2023-02,2.09,5.9,17.2,28.5,11.9,0.21,2.43
Anoka,-93.2465,45.2732,909,2023-03,2.84,14.7,25.1,35.4,18.8,0.28,3.38
Anoka,-93.2465,45.2732,909,2023-04,5.28,32.6,41.9,51.1,31.1,0.69,8.73
Anoka,-93.2465,45.2732,909,2023-05,0.82,48.6,60.6,72.7,44.2,1.76,18.09
Anoka,-93.2465,45.2732,909,2023-06,1.26,59,71,82.9,56.7,1.88,23.43
Anoka,-93.2465,45.2732,909,2023-07,3.69,58.1,70.1,82.2,58.6,0.89,21.32
Anoka,-93.2465,45.2732,909,2023-08,2.75,58.8,69.8,80.9,60.9,0.94,17.25
Anoka,-93.2465,45.2732,909,2023-09,4.9,55.6,65.5,75.4,56.5,1.36,15.14
Anoka,-93.2465,45.2732,909,2023-10,4.21,40.8,49.7,58.6,42.3,0.63,8.43
Anoka,-93.2465,45.2732,909,2023-11,0.13,24.6,34.5,44.4,25.7,0.57,5.36
Anoka,-93.2465,45.2732,909,2023-12,2.87,25,31.8,38.5,27,0.32,2.5
Anoka,-93.2465,45.2732,909,2024-01,0.12,14,19,24,14.3,0.25,1.21
Anoka,-93.2465,45.2732,909,2024-02,0.68,20.1,30.5,40.9,22.3,0.41,4.39
Anoka,-93.2465,45.2732,909,2024-03,2.5,22.3,33.5,44.7,19.2,0.95,7.16
Anoka,-93.2465,45.2732,909,2024-04,4.21,36.4,46.1,55.8,32.5,1.19,9.71
Anoka,-93.2465,45.2732,909,2024-05,4.22,47.3,59.4,71.6,46.4,0.94,16.13
Anoka,-93.2465,45.2732,909,2024-06,8.11,56.2,66.3,76.5,56.8,0.75,15.33
Anoka,-93.2465,45.2732,909,2024-07,3.59,61.4,71.1,80.8,62.4,0.58,16.92
Anoka,-93.2465,45.2732,909,2024-08,6.94,59,68.9,78.8,61.2,0.5,14.84
Anoka,-93.2465,45.2732,909,2024-09,0.72,54.1,66.3,78.5,55.9,1.01,17.88
Anoka,-93.2465,45.2732,909,2024-10,0.96,41.2,53.9,66.5,39.7,1.57,13.9
Anoka,-93.2465,45.2732,909,2024-11,3.32,30.8,37.2,43.6,32,0.41,3.39
Anoka,-93.2465,45.2732,909,2024-12,1.18,15.9,22.3,28.6,17,0.31,1.57
Mower,-92.7525,43.6715,1342,2010-01,0.62,2.5,9.3,16.1,6.6,0.14,0.66
Mower,-92.7525,43.6715,1342,2010-02,0.77,3.4,12.6,21.8,9.3,0.25,1.19
Mower,-92.7525,43.6715,1342,2010-03,1.25,25.6,34.5,43.5,27.1,0.44,4.67
Mower,-92.7525,43.6715,1342,2010-04,1.82,38.9,51.2,63.6,35.5,1.5,13.68
Mower,-92.7525,43.6715,1342,2010-05,2.56,46.4,57.4,68.3,43.6,1.36,16.35
Mower,-92.7525,43.6715,1342,2010-06,7.69,57.2,66.1,75.1,58.6,0.63,13.03
Mower,-92.7525,43.6715,1342,2010-07,7.12,62.4,71.5,80.7,64.1,0.99,14.97
Mower,-92.7525,43.6715,1342,2010-08,2.29,62.2,72,81.9,65,0.67,15.48
Mower,-92.7525,43.6715,1342,2010-09,8.47,48.4,58.7,69,51.1,0.51,11.39
Mower,-92.7525,43.6715,1342,2010-10,1.23,38.5,51.4,64.3,38.5,0.7,13.82
Mower,-92.7525,43.6715,1342,2010-11,2.9,25.1,33.6,42.2,27.4,0.42,4.55
Mower,-92.7525,43.6715,1342,2010-12,2.97,6.6,13.6,20.5,12,0.1,0.49
Mower,-92.7525,43.6715,1342,2011-01,0.59,1.9,9.5,17.1,7.6,0.13,0.52
Mower,-92.7525,43.6715,1342,2011-02,1.07,8.8,16.8,24.8,13.5,0.2,1.3
Mower,-92.7525,43.6715,1342,2011-03,2.92,19.1,27,34.9,22.7,0.23,2.13
Mower,-92.7525,43.6715,1342,2011-04,5.22,34.2,43,51.8,35.1,0.4,6.52
Mower,-92.7525,43.6715,1342,2011-05,4.26,46.9,55.9,64.9,45,0.98,11.36
Mower,-92.7525,43.6715,1342,2011-06,4.94,58.8,67.7,76.6,56,2.05,17.79
Mower,-92.7525,43.6715,1342,2011-07,6.6,65.6,74.4,83.2,67.4,0.91,15.55
Mower,-92.7525,43.6715,1342,2011-08,1.23,59.3,69.5,79.7,61.5,0.72,15.88
Mower,-92.7525,43.6715,1342,2011-09,4.63,48.5,58.8,69.1,49.6,0.66,12.98
Mower,-92.7525,43.6715,1342,2011-10,0.79,40,51.7,63.5,38,1.37,13.66
Mower,-92.7525,43.6715,1342,2011-11,0.36,28,37.1,46.1,27.7,0.71,5.5
Mower,-92.7525,43.6715,1342,2011-12,1.32,17.2,24.7,32.1,21.1,0.21,2.03
Mower,-92.7525,43.6715,1342,2012-01,0.82,12.9,21.1,29.3,16.8,0.27,2.13
Mower,-92.7525,43.6715,1342,2012-02,1.68,18.6,26.1,33.6,19.8,0.34,2.6
Mower,-92.7525,43.6715,1342,2012-03,1.91,36.8,46.6,56.3,38.1,0.82,8.28
